experiment_family,results_root,representation,base_representation,feature,classifier,protocol,train_domain,test_domain,fold,feature_dimension,n_test,evaluation_unit,run_id,experiment_key,timestamp,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,macro_f1,mcc,cohen_kappa,roc_auc,tn,fp,fn,tp
pca_post_fix,P1_dimension_control_v3,data2vec_fusion_pca_384,data2vec_fusion,,svm_rbf,S_R,S,R,4,384.0,3869,window-level (per-fold test set),7a44c04b7c396ffb,7a44c04b7c396ffb,2026-08-19T09:51:24.643811+00:00,0.5569914706642544,0.5615249754413998,0.6092985318107668,0.3768920282542886,0.7461579226285109,0.46571072319201995,0.5436721386379526,0.13219815778387034,0.12187972067382358,0.6060226992588837,1408,479,1235,747
pca_post_fix,P1_dimension_control_v3,full_fusion_pca_1536,full_fusion,,xgboost,R_S,R,S,3,1536.0,3970,window-level (per-fold test set),7a5ac7e65e1f78e4,7a5ac7e65e1f78e4,2026-08-19T10:36:52.228531+00:00,0.5201511335012594,0.5188652189593268,0.5501392757660167,0.19979767324228628,0.8379327646763672,0.29313543599257885,0.464966192734135,0.049013006045279736,0.03782713317688213,0.5721934966616846,1670,323,1582,395
pca_post_fix,P1_dimension_control_v3,wavlm_large_pca_384,wavlm_large,,random_forest,R_S,R,S,4,384.0,3869,window-level (per-fold test set),7a7ce388ac1d60a5,7a7ce388ac1d60a5,2026-08-19T16:25:15.333806+00:00,0.5009046265184802,0.5116719527148683,0.606694560669456,0.07315842583249244,0.9501854795972443,0.1305718144979739,0.3902813758007361,0.04846843838426625,0.022838337026281463,0.5935408608584842,1793,94,1837,145
pca_post_fix,P1_dimension_control_v3,wavlm_large_pca_768,wavlm_large,,svm_rbf,R_S,R,S,3,768.0,3970,window-level (per-fold test set),7ab51c6e28766ec1,7ab51c6e28766ec1,2026-08-19T16:04:44.739715+00:00,0.5942065491183879,0.5928974729712821,0.7636887608069164,0.2680829539706626,0.9177119919719017,0.396855110445526,0.5455522468150955,0.2445902822613825,0.18628020021898783,0.634329790077106,1829,164,1447,530
pca_post_fix,P1_dimension_control_v3,wavlm_large_pca_384,wavlm_large,,svm_rbf,S_R,S,R,1,384.0,3990,window-level (per-fold test set),7d620306bc15a928,7d620306bc15a928,2026-08-19T16:08:11.423732+00:00,0.606516290726817,0.6061416206575709,0.5992763455450023,0.6595321055251369,0.552751135790005,0.6279620853080569,0.6052044469093476,0.21353327992587048,0.2124341935041001,0.641425171785019,1095,886,684,1325
pca_post_fix,P1_dimension_control_v3,wavlm_large_pca_384,wavlm_large,,svm_rbf,R_S,R,S,0,384.0,4003,window-level (per-fold test set),7dfd534d05143c49,7dfd534d05143c49,2026-08-19T16:01:38.773097+00:00,0.5403447414439171,0.5356526352582828,0.6161790017211703,0.18126582278481013,0.8900394477317555,0.28012519561815336,0.4712552583595354,0.10120712508445336,0.0719690431233666,0.6142239033280904,1805,223,1617,358
pca_post_fix,P1_dimension_control_v3,data2vec_fusion_pca_384,data2vec_fusion,,mlp,R_S,R,S,3,384.0,3970,window-level (per-fold test set),7fa990f4fead47fb,7fa990f4fead47fb,2026-08-19T09:52:46.345924+00:00,0.5670025188916876,0.5663630242520546,0.5952732644017725,0.4076884167931209,0.7250376317109885,0.483938757129991,0.5554864104591157,0.13998611049384602,0.13289414936100719,0.6018165247562219,1445,548,1171,806
pca_post_fix,P1_dimension_control_v3,full_fusion_pca_768,full_fusion,,random_forest,S_R,S,R,0,768.0,4003,window-level (per-fold test set),803b897c5fa4c387,803b897c5fa4c387,2026-08-19T09:44:17.937087+00:00,0.5360979265550837,0.535431053853644,0.5328142380422692,0.4850632911392405,0.5857988165680473,0.5078187119003446,0.5345613757942544,0.07122499877831191,0.07094518972671537,0.5512872943350061,1188,840,1017,958
pca_post_fix,P1_dimension_control_v3,full_fusion_v2_pca_768,full_fusion_v2,,xgboost,R_S,R,S,3,768.0,3970,window-level (per-fold test set),8044031af9993dda,8044031af9993dda,2026-08-19T10:55:02.078375+00:00,0.5269521410579345,0.5260389105927398,0.5456221198156682,0.2994436014162873,0.7526342197691922,0.3866753755715219,0.5008407628165112,0.05842813341193859,0.05217231011753054,0.5783624070183935,1500,493,1385,592
pca_post_fix,P1_dimension_control_v3,data2vec_fusion_pca_384,data2vec_fusion,,mlp,S_R,S,R,1,384.0,3990,window-level (per-fold test set),81a747c5dcd98946,81a747c5dcd98946,2026-08-19T09:53:52.097580+00:00,0.5513784461152882,0.5509588477293874,0.548993288590604,0.6107516177202589,0.4911660777385159,0.5782280867106503,0.5495530155180661,0.1026607604509379,0.10199878541441132,0.573191963775328,973,1008,782,1227
