run_id,representation,classifier,protocol,fold,feature_dimension,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,macro_f1,mcc,cohen_kappa,roc_auc,tn,fp,fn,tp,n
eb31df31e303a784,hubert,mlp,S_R,3,768,0.5322418136020152,0.5310434015259783,0.5746268656716418,0.2336874051593323,0.8283993978926242,0.33225458468176916,0.4861505526626524,0.07724543127802273,0.06223502376247736,0.6031159640430936,1651,342,1515,462,3970
edb211b0ccd708fe,wav2vec2,svm_rbf,R_S,3,768,0.538287153652393,0.5375152182867654,0.5588235294117647,0.34597875569044007,0.7290516808830908,0.42736644798500467,0.520287992931097,0.08123692613746769,0.07514532412063946,0.5711515341631979,1453,540,1293,684,3970
f432d1c79984a736,hubert,random_forest,R_S,3,768,0.5453400503778337,0.5447225379876609,0.5625,0.3915022761760243,0.6979427997992975,0.461676110945422,0.534086365915266,0.0939764896290501,0.0895543550985135,0.6238096615848947,1391,602,1203,774,3970
f7d74db8959fc1fd,hubert,mlp,S_R,4,768,0.5086585681054536,0.5165221760016085,0.5581061692969871,0.19626639757820383,0.8367779544250132,0.2904068682344158,0.4573204532909576,0.042978577444060015,0.03251372672153097,0.5776602565645126,1579,308,1593,389,3869
039d1f2087c05529,full_minus_wav2vec2,svm_rbf,S_R,0,3072,0.5475893080189858,0.5432259755823534,0.6205882352941177,0.21367088607594936,0.8727810650887574,0.3178907721280603,0.48972467965401334,0.11509930408116031,0.08719907478816635,0.5901767657853344,1770,258,1553,422,4003
07dc0e6667b71b50,full_minus_wav2vec2,mlp,S_R,0,3072,0.5163627279540345,0.5162911642074252,0.5098534613441131,0.5108860759493671,0.5216962524654832,0.5103692463328275,0.5162902500173516,0.03258153123336593,0.032581466148500327,0.5520105859735849,1058,970,966,1009,4003
08ef45ef76d05485,full_minus_wav2vec2,random_forest,R_S,3,3072,0.5282115869017632,0.526958289267875,0.5693333333333334,0.2159838138593829,0.8379327646763672,0.31316464979831315,0.47693528864364154,0.06886851860403409,0.054051234688048955,0.6172883544606427,1670,323,1550,427,3970
09dec2acbfd02fb5,full_minus_data2vec_audio,random_forest,R_S,4,3072,0.5037477384337038,0.5140405140701929,0.5987261146496815,0.09485368314833502,0.9332273449920508,0.16376306620209058,0.4054757999147167,0.05140035912116785,0.0274984918560226,0.5399932193129795,1761,126,1794,188,3869
0a6b0706ce980a05,full_minus_data2vec_audio,mlp,R_S,2,3072,0.5131114473020676,0.5140798757339388,0.5268249780123131,0.30070281124497994,0.7274569402228976,0.3828699264940876,0.49041476753602986,0.031135106287438326,0.028104752832747493,0.5480879953451089,1436,538,1393,599,3966
0be6ead41d728b16,full_minus_wav2vec2,svm_rbf,S_R,2,3072,0.5264750378214826,0.5282230746694987,0.625,0.1430722891566265,0.9133738601823708,0.23284313725490197,0.44519618569528463,0.0884741873131846,0.05624840345947524,0.5520857492787767,1803,171,1707,285,3966
0c6d8f7944d61f9c,full_minus_data2vec,svm_rbf,R_S,4,2304,0.5324373223055053,0.5399596634683,0.6148738379814077,0.2336024217961655,0.8463169051404346,0.3385740402193784,0.48849549502474016,0.10090051438598308,0.07869105282563504,0.5809063500492242,1597,290,1519,463,3869
0fbe7d59201c17d2,full_minus_data2vec_audio,xgboost,R_S,3,3072,0.5385390428211587,0.5370168883961848,0.6494845360824743,0.15933232169954475,0.9147014550928249,0.255889520714866,0.46073044856480794,0.11303543988375725,0.07425873008801676,0.6113693069902473,1823,170,1662,315,3970
11b041c110876726,full_minus_data2vec,svm_rbf,R_S,0,2304,0.510866849862603,0.5047470851122263,0.5562913907284768,0.042531645569620254,0.9669625246548323,0.07902163687676388,0.3730142197989262,0.024913969389398147,0.009610145556037453,0.6136963523331584,1961,67,1891,84,4003
13dbfdd712d8a2f9,full_minus_data2vec,svm_rbf,S_R,4,2304,0.5549237529077281,0.5584272763295735,0.5936599423631124,0.4157416750756811,0.7011128775834659,0.4890207715133531,0.5473950011412919,0.12177981140710674,0.11597959688969606,0.603735687964334,1323,564,1158,824,3869
156d465274395457,full_minus_hubert,svm_rbf,R_S,4,3072,0.5166709744119927,0.5260698164776042,0.6228070175438597,0.1432896064581231,0.9088500264970854,0.23297785069729288,0.44007383100902375,0.08082676169600231,0.05114833526075546,0.556069008998314,1715,172,1698,284,3869
17a1610a592e929a,full_minus_data2vec,svm_rbf,S_R,3,2304,0.5634760705289672,0.5626842405678347,0.6013289036544851,0.36621143146181084,0.7591570496738586,0.4552027664256523,0.5455253168123219,0.13636597343186768,0.1255655536369431,0.6284192447973572,1513,480,1253,724,3970
1bf1d696213f89ec,full_minus_wav2vec2,mlp,R_S,4,3072,0.5040062031532696,0.5111811817753529,0.5391304347826087,0.218970736629667,0.8033916269210387,0.3114459992823825,0.461923767162904,0.027536780206040192,0.022033005513915405,0.5303566759018767,1516,371,1548,434,3869
fe59997d402935e3,full_minus_hubert,svm_rbf,S_R,1,3072,0.5706766917293233,0.5710548116514553,0.5830527497194163,0.5171727227476356,0.6249369005552751,0.5481403323661304,0.5696060936120458,0.14292306134272895,0.14199623550749474,0.6129853820352583,1238,743,970,1039,3990
20f8e449116f6301,full_minus_data2vec_audio,xgboost,R_S,1,3072,0.5105263157894737,0.5130930248510678,0.5522388059701493,0.14733698357391736,0.8788490661282181,0.23261296660117878,0.4366376700531193,0.03839358201941744,0.02605106274267588,0.5940071797054597,1741,240,1713,296,3990
24870b991b762894,full_minus_data2vec_audio,random_forest,R_S,1,3072,0.5130325814536341,0.5159160104617561,0.5926966292134831,0.10502737680438029,0.9268046441191318,0.1784355179704017,0.41619905907424803,0.055831456454277874,0.031647993452862844,0.6039937896829235,1836,145,1798,211,3990
25b6d1ab5e0c970c,full_minus_wav2vec2,mlp,R_S,1,3072,0.5253132832080201,0.526457795045968,0.5427509293680297,0.3633648581383773,0.6895507319535588,0.43530113297555156,0.5129380718920127,0.055968268251617666,0.052792279008554543,0.5502761550810348,1366,615,1279,730,3990
283532eaca4fab84,full_minus_wav2vec2,xgboost,R_S,0,3072,0.5370971771171621,0.5318718947394702,0.6452380952380953,0.13721518987341771,0.9265285996055227,0.22630480167014613,0.4480303192096943,0.1039937775484679,0.0644064183668771,0.6728901705240555,1879,149,1704,271,4003
28d73ebaa9645f07,full_minus_data2vec_spectrogram,svm_rbf,R_S,3,3072,0.5866498740554156,0.5855761985360497,0.6814254859611231,0.3191704602933738,0.8519819367787256,0.43472270065449536,0.554466770220041,0.20235416726185362,0.17151840413169384,0.6420968584786256,1698,295,1346,631,3970
2a1fb2626eabf0f7,full_minus_wav2vec2,random_forest,R_S,0,3072,0.534599050711966,0.5298496991486281,0.599290780141844,0.17113924050632912,0.888560157790927,0.26624655376132333,0.46273732480456875,0.08578904619619562,0.060261974286957565,0.6490382742865703,1802,226,1637,338,4003
2af60191ec0fd76e,full_minus_wav2vec2,svm_rbf,S_R,4,3072,0.5177048332902559,0.5241324009353926,0.5627705627705628,0.2623612512613522,0.785903550609433,0.35788024776324845,0.48585237553725336,0.05658348179451385,0.04762486448922487,0.5786174671139354,1483,404,1462,520,3869
2c0f4e16e48310ab,full_minus_data2vec_audio,mlp,R_S,3,3072,0.5697732997481109,0.5693846012891352,0.5840099937539038,0.4729387961557916,0.6658304064224787,0.5226383454443824,0.565537421232049,0.14143988037514757,0.13887522278153785,0.6035807927645597,1327,666,1042,935,3970
2d83e002aee5529c,full_minus_data2vec_spectrogram,svm_rbf,S_R,4,3072,0.5544068234685965,0.5595356887129903,0.6139575971731449,0.35065590312815337,0.7684154742978272,0.4463712267180475,0.5367669282379165,0.13082313151426245,0.11779968781155681,0.6055573291579703,1450,437,1287,695,3869
97daed560c8684d0,full_minus_hubert,svm_rbf,S_R,4,3072,0.5466528818816232,0.5502149178322978,0.5827285921625545,0.40514631685166497,0.6952835188129306,0.4779761904761905,0.5386683145163045,0.10483083731545183,0.09966529785678113,0.5871465339619908,1312,575,1179,803,3869
30f235f34d6eb63f,full_minus_wav2vec2,svm_rbf,R_S,4,3072,0.5109847505815456,0.5203293606421759,0.5969827586206896,0.13975782038345105,0.9009009009009009,0.22649223221586262,0.434485723061824,0.06255671613724424,0.03988967873416993,0.5454140256478952,1700,187,1705,277,3869
316a13266871669f,full_minus_wav2vec2,xgboost,S_R,0,3072,0.539095678241319,0.5341817092352632,0.6264591439688716,0.1630379746835443,0.9053254437869822,0.25873844917637606,0.4621587841314181,0.1021666732946454,0.06903069102163106,0.5678991586148354,1836,192,1653,322,4003
31b1e5ab7fb3c9b2,full_minus_wav2vec2,svm_rbf,S_R,1,3072,0.5503759398496241,0.5512578555510802,0.5719063545150501,0.42558486809357887,0.6769308430085815,0.488013698630137,0.5436047045429505,0.10589288079644543,0.10233068515998767,0.5913428692539302,1341,640,1154,855,3990
