run_id,fold,protocol,representation,classifier,feature_dimension,preprocessing,train,validation,test,total_sec,refit_sec,test_inference_sec,test_inference_sec_per_clip,downstream_fit_reused,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,macro_f1,mcc,cohen_kappa,roc_auc,tn,fp,fn,tp,n
fc2d90dbca82dfba,1,R_S,full_fusion_v2,mlp,3072,peak,11842,3966,3990,0.25449828896671534,3.5808936120010912,0.08702226402238011,2.1810091233679228e-05,True,0.5471177944862156,0.5465555178375754,0.5436096718480138,0.6266799402687905,0.4664310954063604,0.5821965317919076,0.5439026434609333,0.09433793359961078,0.09321169926734318,0.5764813010810264,924,1057,750,1259,3990
ee8f786b921951f6,2,R_S,full_fusion_v2,mlp,3072,peak,11862,3970,3966,0.25189192686229944,2.300117236096412,0.08512584585696459,2.1463904653798434e-05,True,0.5282400403429148,0.5299801027819484,0.6306695464362851,0.1465863453815261,0.9133738601823708,0.23788187372708758,0.4481357515431129,0.09336213834452928,0.05975110296102171,0.6180341935116352,1803,171,1700,292,3966
b5cc707956c1f538,3,R_S,full_fusion_v2,mlp,3072,peak,11959,3869,3970,0.2536233691498637,3.880976487416774,0.0861134510487318,2.169104560421456e-05,True,0.5780856423173804,0.5778706758429415,0.585214446952596,0.5245321193727871,0.6312092323130958,0.5532141904507869,0.5767741198018668,0.15664452525002245,0.15580620237901488,0.6104357156979119,1258,735,940,1037,3970
82bf1785d5493254,4,R_S,full_fusion_v2,mlp,3072,peak,11926,4003,3869,0.2474653096869588,2.4778846972621977,0.08413326600566506,2.174548100430733e-05,True,0.540966658051176,0.5456556009918626,0.5858333333333333,0.3546922300706357,0.7366189719130896,0.4418604651162791,0.5260224186863222,0.0986726802076597,0.09041324226360459,0.5847625984148808,1390,497,1279,703,3869
a1c9ab72c706bd8b,0,S_R,full_fusion_v2,mlp,3072,peak,11805,3990,4003,0.26218142826110125,3.5732082901522517,0.08824547892436385,2.2044836104012954e-05,True,0.5211091681239071,0.5191627343769505,0.5205382436260623,0.3721518987341772,0.6661735700197239,0.43401240035429584,0.5094937515952038,0.04010088393835749,0.03846876256537435,0.5621185678975358,1351,677,1240,735,4003
2211c0d9df7eb249,1,S_R,full_fusion_v2,mlp,3072,peak,11842,3966,3990,0.25205588713288307,3.6558637991547585,0.08725170604884624,2.1867595500963972e-05,True,0.5090225563909775,0.5121027813004027,0.6024590163934426,0.07317073170731707,0.9510348308934882,0.13049267643142476,0.3942143843131456,0.05050897876957306,0.024056202224525647,0.5872714631709051,1884,97,1862,147,3990
754d42a92aa4dd90,2,S_R,full_fusion_v2,mlp,3072,peak,11862,3970,3966,0.2599012777209282,2.2918767840601504,0.09036457119509578,2.2784813715354457e-05,True,0.5302571860816944,0.5316814369941774,0.5872801082543978,0.2178714859437751,0.8454913880445796,0.3178322958623215,0.47981597488751526,0.08136383434068904,0.06318167813494924,0.5978112042903122,1669,305,1558,434,3966
c1ea7ff5f2247047,3,S_R,full_fusion_v2,mlp,3072,peak,11959,3869,3970,0.26301395893096924,2.9666655152104795,0.09167862823233008,2.309285345902521e-05,True,0.518639798488665,0.5172381280866442,0.554635761589404,0.16944865958523014,0.8650275965880582,0.2595893064703603,0.45149646327436654,0.04799561466499195,0.034572634421915716,0.6029003637161019,1724,269,1642,335,3970
61cad01f6c928969,4,S_R,full_fusion_v2,mlp,3072,peak,11926,4003,3869,0.24926158599555492,3.0754448380321264,0.08487736387178302,2.1937804050603e-05,True,0.5482036701990178,0.5534557974606648,0.6052158273381295,0.33955600403632696,0.7673555908850026,0.4350355526826115,0.5293179486065943,0.11808420415135526,0.10574319973321766,0.5837032497565531,1448,439,1309,673,3869
c86128712c15bf27,0,S_S,full_fusion_v2,mlp,3072,peak,11805,3990,4003,10.080377211328596,3.5732082901522517,0.087819071020931,2.1938314019717963e-05,False,0.5395953035223582,0.5388694979152623,0.5370786516853933,0.4840506329113924,0.5936883629191322,0.5091877496671106,0.5378213507215817,0.07821259928221057,0.07783942156916057,0.5785811300027464,1204,824,1019,956,4003
c191fdaeab6a1277,1,S_S,full_fusion_v2,mlp,3072,peak,11842,3966,3990,9.845673465169966,3.6558637991547585,0.08670396404340863,2.1730316802859306e-05,False,0.5852130325814536,0.5855848329161881,0.5991041433370661,0.5326032852165257,0.6385663806158506,0.5638998682476943,0.5842199460712785,0.17211252918709896,0.17103549604300938,0.644128302999953,1265,716,939,1070,3990
b462f0a413b2f3a2,2,S_S,full_fusion_v2,mlp,3072,peak,11862,3970,3966,7.981179650872946,2.2918767840601504,0.08627958409488201,2.1754811925083714e-05,False,0.5746343923348461,0.5753042565398372,0.6090064331665476,0.42771084337349397,0.7228976697061803,0.5025066352108523,0.5655012806091698,0.1575962831106403,0.15040437633093717,0.6291411847999901,1427,547,1140,852,3966
6ab82570cc9ecd44,3,S_S,full_fusion_v2,mlp,3072,peak,11959,3869,3970,10.915527387987822,2.9666655152104795,0.08627669746056199,2.1732165607194456e-05,False,0.5919395465994962,0.5916263320204428,0.6065671641791045,0.5139099645928173,0.6693426994480682,0.556407447973713,0.5893044702555132,0.18552760160931622,0.18336509855259797,0.6550970886722649,1334,659,961,1016,3970
532bd5b7dc095fed,4,S_S,full_fusion_v2,mlp,3072,peak,11926,4003,3869,7.85299375327304,3.0754448380321264,0.08620084961876273,2.227987842304542e-05,False,0.5603515120186094,0.5612864749357893,0.5783602900167317,0.5232088799192735,0.5993640699523053,0.5494039735099338,0.5600918429245354,0.12286511567050068,0.12227943285850162,0.6074099861124257,1131,756,945,1037,3869
5a532573e908c5fb,0,R_R,full_fusion_v2,random_forest,3072,peak,11805,3990,4003,231.8475890797563,67.19958241516724,5.723556495737284,0.0014298167613632986,False,0.5470896827379466,0.5480192494944199,0.5355263157894737,0.6182278481012659,0.47781065088757396,0.5739130434782609,0.5452876334426762,0.09697344556808458,0.09584508827653482,0.5677939230519562,969,1059,754,1221,4003
56ff5c2e0241fd1a,1,R_R,full_fusion_v2,random_forest,3072,peak,11842,3966,3990,253.53612665180117,85.38185577606782,5.813982406165451,0.001457138447660514,False,0.5784461152882205,0.5793856972246798,0.6117566643882434,0.44549527127924343,0.7132761231701161,0.5155529953917051,0.571219266107565,0.16473264862782389,0.15846702911844157,0.6335304858575582,1413,568,1114,895,3990
